id,symbol,name,industry,industry_id,stockrecord_ptr_id,ticker_id,date,time,annual_gain,book_value,change,change_inpercent,dividend_share,dividend_yield,eps_est_current_year,eps_est_next_quarter,eps_est_next_year,earnings_share,fifty_day_MA,oneyr_target_price,peg_ratio,pe_ratio,ebitda,market_cap,percent_change_from_year_high,percent_change,percent_change_fifty_MA,percent_change_twohund_MA,percent_change_from_year_low,price_book,price_eps_est_current_year,price_eps_est_next_year,price_sales,twohund_MA,volume,year_high,year_low,last_trade_price
29,5MC.SI,Beng Kuang Marine Ltd,Oil & Gas Equipment & Services,124,670,29,2014-08-29,05:04:00,,0.147,-0.001,-0.53%,0,,0,0,0,-0.002,0.1847,,,,8.5M,100.4M,-4.62%,-0.53%,+0.70%,+9.03%,+111.36%,1.27,,,1.28,0.1706,10561000,0.195,0.088,0.186
137,5ER.SI,Best world international Ltd,Personal Products,323,759,137,2014-08-29,04:51:00,,0.238,0.005,+2.22%,0.003,1.33,0,0,0,0.008,0.2182,,,28.12,5.1M,50.6M,-8.00%,+2.22%,+5.39%,+14.22%,+27.78%,0.95,,,0.91,0.2014,208000,0.25,0.18,0.23
137,5ER.SI,Best world international Ltd,Personal Products,323,132,137,2014-08-29,04:51:00,,0.238,0.005,+2.22%,0.003,1.33,0,0,0,0.008,0.2174,,,28.12,5.1M,50.6M,-8.00%,+2.22%,+5.78%,+14.33%,+27.78%,0.95,,,0.91,0.2012,208000,0.25,0.18,0.23
536,B32.SI,BH Global Corp Ltd,Diversified Electronics,836,509,536,2014-08-28,04:10:00,,0.17,0,0.00%,0.005,3.82,0,0,0,0.002,0.1332,0.39,,65.5,5.9M,62.9M,-9.66%,0.00%,-1.66%,+1.08%,+12.93%,0.77,,,0.58,0.1296,88000,0.145,0.116,0.131
536,B32.SI,BH Global Corp Ltd,Diversified Electronics,836,1097,536,2014-08-28,04:10:00,,0.17,0,0.00%,0.005,3.82,0,0,0,0.002,0.1331,0.39,,65.5,5.9M,62.9M,-9.66%,0.00%,-1.58%,+1.07%,+12.93%,0.77,,,0.58,0.1296,88000,0.145,0.116,0.131
269,B20.SI,Biosensors Intl,Medical Appliances & Equipment,521,256,269,2014-08-29,05:04:00,,0.758,-0.01,-1.34%,0,,0.04,0,0.04,0.022,0.827,0.6,477.67,33.86,76.0M,1.248B,-29.33%,-1.34%,-11.13%,-19.94%,+5.76%,0.98,18.62,18.62,3.87,0.9181,1745000,1.04,0.695,0.735
269,B20.SI,Biosensors Intl,Medical Appliances & Equipment,521,869,269,2014-08-29,05:04:00,,0.758,-0.01,-1.34%,0,,0.04,0,0.04,0.022,0.8214,0.6,477.67,33.86,76.0M,1.248B,-29.33%,-1.34%,-10.51%,-19.83%,+5.76%,0.98,18.62,18.62,3.87,0.9168,1745000,1.04,0.695,0.735
405,B3C.SI,Blue Sky Power Holdings Ltd,Business Services,760,383,405,2014-08-27,04:29:00,,0.12,0,0.00%,0,,0,0,0,-0.038,0.4426,,,,-1.0M,124.5M,-3.85%,0.00%,+12.98%,+18.28%,+85.19%,4.17,,,6.25,0.4227,21000,0.52,0.27,0.5
405,B3C.SI,Blue Sky Power Holdings Ltd,Business Services,760,985,405,2014-08-27,04:29:00,,0.12,0,0.00%,0,,0,0,0,-0.038,0.4449,,,,-1.0M,124.5M,-3.85%,0.00%,+12.39%,+18.14%,+85.19%,4.17,,,6.25,0.4232,21000,0.52,0.27,0.5
406,A33.SI,Blumont Group Ltd,Business Services,760,986,406,2014-08-29,05:04:00,,0.021,-0.001,-2.44%,0,,0,0,0,-0.039,0.0462,,,,-102.4M,103.3M,-98.43%,-2.44%,-13.45%,-14.68%,+90.48%,1.95,,,,0.0469,17621000,2.54,0.021,0.04
406,A33.SI,Blumont Group Ltd,Business Services,760,384,406,2014-08-29,05:04:00,,0.021,-0.001,-2.44%,0,,0,0,0,-0.039,0.0466,,,,-102.4M,103.3M,-98.43%,-2.44%,-14.15%,-14.77%,+90.48%,1.95,,,,0.0469,17621000,2.54,0.021,0.04
407,B10.SI,Boardroom Ltd,Business Services,760,385,407,2014-08-29,03:51:00,,0.361,0.015,+2.59%,0.03,5.17,0,0,0,0.041,0.5723,,,14.15,13.4M,111.6M,-5.56%,+2.59%,+3.97%,+4.15%,+8.18%,1.61,,,1.7,0.5713,1000,0.63,0.55,0.595
458,B28.SI,Bonvests Holdings Ltd,Lodging,710,1027,458,2014-08-29,04:59:00,,1.979,0.04,+2.92%,0.015,1.09,0,0,0,0.08,1.4218,,,17.12,46.4M,567.1M,-7.24%,+2.92%,-0.83%,+5.83%,+29.36%,0.69,,,2.85,1.3323,118000,1.52,1.09,1.41
458,B28.SI,Bonvests Holdings Ltd,Lodging,710,434,458,2014-08-29,04:59:00,,1.979,0.04,+2.92%,0.015,1.09,0,0,0,0.08,1.4237,,,17.12,46.4M,567.1M,-7.24%,+2.92%,-0.96%,+5.88%,+29.36%,0.69,,,2.85,1.3317,118000,1.52,1.09,1.41
30,F9D.SI,Boustead Singapore Ltd,Oil & Gas Equipment & Services,124,671,30,2014-08-29,05:04:00,,0.708,0.015,+0.84%,0.05,2.79,0.12,0,0.13,0.135,1.8301,2.04,6.18,13.26,93.5M,929.8M,-11.95%,+0.84%,-1.37%,-1.92%,+40.47%,2.53,14.92,13.77,1.8,1.8403,415000,2.05,1.285,1.805
30,F9D.SI,Boustead Singapore Ltd,Oil & Gas Equipment & Services,124,30,30,2014-08-29,05:04:00,,0.708,0.015,+0.84%,0.05,2.79,0.12,0,0.13,0.135,1.8326,2.04,6.18,13.26,93.5M,929.8M,-11.95%,+0.84%,-1.50%,-1.93%,+40.47%,2.53,14.92,13.77,1.8,1.8406,415000,2.05,1.285,1.805
55,B03.SI,BRC Asia Ltd,Steel & Iron,130,694,55,2014-08-28,11:07:00,,0.175,0,0.00%,0.013,7.1,0,0,0,0.034,0.1914,,,5.38,41.6M,171.7M,-20.43%,0.00%,-4.36%,-10.04%,+1.67%,1.05,,,0.43,0.2034,200000,0.23,0.18,0.183
55,B03.SI,BRC Asia Ltd,Steel & Iron,130,55,55,2014-08-28,11:07:00,,0.175,0,0.00%,0.013,7.1,0,0,0,0.034,0.1918,,,5.38,41.6M,171.7M,-20.43%,0.00%,-4.59%,-10.10%,+1.67%,1.05,,,0.43,0.2036,200000,0.23,0.18,0.183
485,5DA.SI,BreadTalk Group Ltd,Restaurants,712,460,485,2014-08-29,05:04:00,,0.335,0,0.00%,0.018,1.35,0.06,0,0.07,0.047,1.3554,1.54,,28.3,63.0M,374.9M,-10.74%,0.00%,-1.87%,+5.93%,+59.28%,3.97,22.17,19,0.66,1.2555,65000,1.49,0.835,1.33
485,5DA.SI,BreadTalk Group Ltd,Restaurants,712,1052,485,2014-08-29,05:04:00,,0.335,0,0.00%,0.018,1.35,0.06,0,0.07,0.047,1.3559,1.54,,28.3,63.0M,374.9M,-10.74%,0.00%,-1.91%,+5.89%,+59.28%,3.97,22.17,19,0.66,1.256,65000,1.49,0.835,1.33
157,B08.SI,British And Malayan Trust,Asset Management,422,150,157,2014-08-08,04:29:00,,2.213,0,0.00%,0.042,1.05,0,0,0,0.446,4.4778,,,8.97,523K,35.0M,-18.37%,0.00%,-10.67%,-13.58%,0.00%,1.81,,,9.17,4.6284,200,4.9,4,4
532,B69.SI,Broadway Industrial Group Ltd,Data Storage Devices,813,505,532,2014-08-29,04:58:00,,0.516,0,0.00%,0,,0.01,0,0,0.004,0.2432,0.25,1.02,50,47.8M,83.2M,-34.43%,0.00%,-17.78%,-21.95%,+0.50%,0.39,20,,0.13,0.2562,681000,0.305,0.199,0.2
532,B69.SI,Broadway Industrial Group Ltd,Data Storage Devices,813,1094,532,2014-08-29,04:58:00,,0.516,0,0.00%,0,,0.01,0,0,0.004,0.2415,0.25,1.02,50,47.8M,83.2M,-34.43%,0.00%,-17.18%,-21.83%,+1.52%,0.39,20,,0.13,0.2559,681000,0.305,0.197,0.2
233,B61.SI,Bukit Sembawang Estates Ltd,Real Estate Development,449,841,233,2014-08-29,04:51:00,,4.813,-0.04,-0.67%,0.04,0.67,0.94,0,1.02,0.294,6.097,7.41,0.36,20.2,91.5M,1.528B,-8.39%,-0.67%,-3.23%,+0.63%,+12.17%,1.23,6.32,5.82,4.96,5.863,29000,6.44,5.26,5.9
233,B61.SI,Bukit Sembawang Estates Ltd,Real Estate Development,449,221,233,2014-08-29,04:51:00,,4.813,-0.04,-0.67%,0.04,0.67,0.94,0,1.02,0.294,6.1059,7.41,0.36,20.2,91.5M,1.528B,-8.39%,-0.67%,-3.37%,+0.63%,+12.17%,1.23,6.32,5.82,4.96,5.8628,29000,6.44,5.26,5.9
94,P8Z.SI,Bumitama Agri Ltd,Farm Products,341,582,94,2014-08-29,05:04:00,,0.293,0.01,+0.90%,0.013,1.17,689.4,0,835.56,0.056,1.2074,13343.7998,1.16,19.82,166.4M,1.968B,-13.18%,+0.90%,-7.24%,-0.61%,+26.55%,3.79,0,0,4.57,1.1268,850000,1.29,0.885,1.12
94,P8Z.SI,Bumitama Agri Ltd,Farm Products,341,90,94,2014-08-29,05:04:00,,0.293,0.01,+0.90%,0.013,1.17,689.4,0,835.56,0.056,1.2074,13343.7998,1.19,19.82,166.4M,1.968B,-13.18%,+0.90%,-7.24%,-0.61%,+26.55%,3.79,0,0,4.57,1.1268,850000,1.29,0.885,1.12
94,P8Z.SI,Bumitama Agri Ltd,Farm Products,341,722,94,2014-08-29,05:04:00,,0.293,0.01,+0.90%,0.013,1.17,689.4,0,835.56,0.056,1.2035,13343.7998,1.16,19.82,166.4M,1.968B,-13.18%,+0.90%,-6.94%,-0.60%,+26.55%,3.79,0,0,4.57,1.1268,850000,1.29,0.885,1.12
185,MQ4.SI,Bund Center Investment Ltd,Property Management,448,175,185,2014-08-29,04:40:00,,0.158,0,0.00%,0.032,15.61,0,0,0,0.008,0.2104,,,25.62,61.8M,622.5M,-16.33%,0.00%,-2.57%,-0.52%,+4.59%,1.3,,,4.95,0.2061,24000,0.245,0.196,0.205
185,MQ4.SI,Bund Center Investment Ltd,Property Management,448,798,185,2014-08-29,04:40:00,,0.158,0,0.00%,0.032,15.61,0,0,0,0.008,0.21,,,25.62,61.8M,622.5M,-16.33%,0.00%,-2.38%,-0.51%,+4.59%,1.3,,,4.95,0.2061,24000,0.245,0.196,0.205
219,K2LU.SI,Cache Logistics Trust,REIT - Industrial,444,209,219,2014-08-29,05:04:00,,0.976,-0.01,-0.85%,0.0846,7.17,0.08,0,0.08,0.084,1.2045,1.26,9.96,14.05,70.1M,910.9M,-5.65%,-0.85%,-2.86%,-0.26%,+10.90%,1.21,14.75,14.75,11.09,1.1731,2318000,1.24,1.055,1.17
219,K2LU.SI,Cache Logistics Trust,REIT - Industrial,444,830,219,2014-08-29,05:04:00,,0.976,-0.01,-0.85%,0.0846,7.17,0.08,0,0.08,0.084,1.2031,1.26,9.96,14.05,70.1M,910.9M,-5.65%,-0.85%,-2.75%,-0.26%,+10.90%,1.21,14.75,14.75,11.09,1.1731,2318000,1.24,1.055,1.17
123,D2U.SI,Cacola Furniture Intl,Home Furnishings & Fixtures,311,748,123,2014-08-29,03:31:00,,0.018,0,0.00%,0,,0,0,0,-0.022,0.0292,,,,-7.4M,13.1M,-33.33%,0.00%,+2.87%,+20.30%,+200.00%,1.67,,,2.54,0.0249,5843000,0.045,0.01,0.03
123,D2U.SI,Cacola Furniture Intl,Home Furnishings & Fixtures,311,118,123,2014-08-29,03:31:00,,0.018,0,0.00%,0,,0,0,0,-0.022,0.0292,,,,-7.4M,13.1M,-33.33%,0.00%,+2.87%,+20.47%,+200.00%,1.67,,,2.54,0.0249,5843000,0.045,0.01,0.03
220,J91U.SI,Cambridge Industrial Trust,REIT - Industrial,444,602,220,2014-08-29,05:04:00,,0.685,-0.005,-0.70%,0.0479,6.75,0.05,0,0.05,0.065,0.7316,0.75,2.12,10.92,0,885.2M,-10.19%,-0.70%,-3.64%,-4.25%,+10.16%,1.04,14.2,14.2,9.28,0.7363,1975000,0.785,0.64,0.705
220,J91U.SI,Cambridge Industrial Trust,REIT - Industrial,444,210,220,2014-08-29,05:04:00,,0.685,-0.005,-0.70%,0.0479,6.75,0.05,0,0.05,0.065,0.7316,0.75,2.13,10.92,0,885.2M,-10.19%,-0.70%,-3.64%,-4.25%,+10.16%,1.04,14.2,14.2,9.28,0.7363,1975000,0.785,0.64,0.705
220,J91U.SI,Cambridge Industrial Trust,REIT - Industrial,444,831,220,2014-08-29,05:04:00,,0.685,-0.005,-0.70%,0.0479,6.75,0.05,0,0.05,0.065,0.7301,0.75,2.12,10.92,0,885.2M,-10.19%,-0.70%,-3.44%,-4.22%,+10.16%,1.04,14.2,14.2,9.28,0.7361,1975000,0.785,0.64,0.705
234,C31.SI,CapitaLand Ltd,Real Estate Development,449,222,234,2014-08-29,05:04:00,,3.694,-0.01,-0.30%,0.08,2.4,0.16,0,0.18,0.205,3.3224,3.88,1.02,16.24,675.7M,14.138B,-4.60%,-0.30%,-0.07%,+6.77%,+23.88%,0.9,20.81,18.5,3.71,3.1095,9972000,3.48,2.68,3.32
234,C31.SI,CapitaLand Ltd,Real Estate Development,449,842,234,2014-08-29,05:04:00,,3.694,-0.01,-0.30%,0.08,2.4,0.16,0,0.18,0.205,3.3259,3.88,1.02,16.24,675.7M,14.138B,-4.60%,-0.30%,-0.18%,+6.72%,+23.88%,0.9,20.81,18.5,3.71,3.111,9972000,3.48,2.68,3.32
229,C38U.SI,Capitamall Trust,REIT - Retail,446,217,229,2014-08-29,05:04:00,,1.785,-0.01,-0.50%,0.1054,5.24,0.11,0.03,0.11,0.179,1.9795,2.14,4.79,11.23,490.4M,6.921B,-4.31%,-0.50%,+1.04%,+2.02%,+11.11%,1.13,18.27,18.27,9.06,1.9605,5672000,2.09,1.8,2
229,C38U.SI,Capitamall Trust,REIT - Retail,446,837,229,2014-08-29,05:04:00,,1.785,-0.01,-0.50%,0.1054,5.24,0.11,0.03,0.11,0.179,1.9813,2.14,4.79,11.23,490.4M,6.921B,-4.31%,-0.50%,+0.94%,+2.00%,+11.11%,1.13,18.27,18.27,9.06,1.9607,5672000,2.09,1.8,2
230,AU8U.SI,CapitaRetail China Trust,REIT - Retail,446,218,230,2014-08-29,05:04:00,,1.531,0.02,+1.25%,0.0249,1.56,0.11,0,0.11,0.172,1.601,1.66,4.66,9.27,108.6M,1.323B,-5.56%,+1.25%,+0.88%,+9.26%,+27.17%,1.04,14.5,14.5,7.26,1.4782,322000,1.71,1.27,1.615
230,AU8U.SI,CapitaRetail China Trust,REIT - Retail,446,838,230,2014-08-29,05:04:00,,1.531,0.02,+1.25%,0.0249,1.56,0.11,0,0.11,0.172,1.6038,1.66,4.68,9.27,108.6M,1.323B,-5.56%,+1.25%,+0.70%,+9.19%,+27.17%,1.04,14.5,14.5,7.26,1.4791,322000,1.71,1.27,1.615
230,AU8U.SI,CapitaRetail China Trust,REIT - Retail,446,604,230,2014-08-29,05:04:00,,1.531,0.02,+1.25%,0.0249,1.56,0.11,0,0.11,0.172,1.601,1.66,4.68,9.27,108.6M,1.323B,-5.56%,+1.25%,+0.88%,+9.26%,+27.17%,1.04,14.5,14.5,7.26,1.4782,322000,1.71,1.27,1.615
582,U18.SI,Captii Ltd,Wireless Communications,840,1137,582,2014-08-29,05:04:00,,0.108,0,0.00%,0,,0,0,0,0.003,0.0391,,,15,1.8M,14.4M,-23.73%,0.00%,+15.07%,+12.91%,+50.00%,0.42,,,0.72,0.0399,55000,0.059,0.03,0.045
582,U18.SI,Captii Ltd,Wireless Communications,840,552,582,2014-08-29,05:04:00,,0.108,0,0.00%,0,,0,0,0,0.003,0.0388,,,15,1.8M,14.4M,-23.73%,0.00%,+15.87%,+13.01%,+50.00%,0.42,,,0.72,0.0398,55000,0.059,0.03,0.045
84,C04.SI,Casa Holdings Ltd,Electronic Equipment,314,716,84,2014-08-27,10:17:00,,0.279,0,0.00%,0.01,5.62,0,0,0,0.045,0.1807,,,3.96,2.0M,37.3M,-31.54%,0.00%,-1.48%,-8.25%,+3.49%,0.64,,,1.12,0.194,1000,0.26,0.172,0.178
84,C04.SI,Casa Holdings Ltd,Electronic Equipment,314,83,84,2014-08-27,10:17:00,,0.279,0,0.00%,0.01,5.62,0,0,0,0.045,0.1809,,,3.96,2.0M,37.3M,-31.54%,0.00%,-1.61%,-8.30%,+3.49%,0.64,,,1.12,0.1941,1000,0.26,0.172,0.178
216,J85.SI,CDL Hospitality Trusts,REIT - Hotel/Motel,443,206,216,2014-08-29,05:04:00,,1.641,0,0.00%,0.1081,6.55,0.11,0,0.12,0.142,1.705,1.82,4.98,11.62,0,1.615B,-10.08%,0.00%,-3.23%,-2.94%,+10.00%,1.01,15,13.75,10.29,1.6999,1670000,1.835,1.5,1.65
216,J85.SI,CDL Hospitality Trusts,REIT - Hotel/Motel,443,601,216,2014-08-29,05:04:00,,1.641,0,0.00%,0.1081,6.55,0.11,0,0.12,0.142,1.705,1.82,5,11.62,0,1.615B,-10.08%,0.00%,-3.23%,-2.94%,+10.00%,1.01,15,13.75,10.29,1.6999,1670000,1.835,1.5,1.65
216,J85.SI,CDL Hospitality Trusts,REIT - Hotel/Motel,443,827,216,2014-08-29,05:04:00,,1.641,0,0.00%,0.1081,6.55,0.11,0,0.12,0.142,1.7027,1.82,5,11.62,0,1.615B,-10.08%,0.00%,-3.10%,-2.92%,+10.00%,1.01,15,13.75,10.29,1.6996,1670000,1.835,1.5,1.65
571,D38.SI,CDW Holding Ltd,Semiconductor Equipment & Materials,834,1127,571,2014-08-29,03:51:00,,0.146,0,0.00%,0.012,8.16,0,0,0,0.02,0.1448,,,7.35,10.9M,69.8M,-16.00%,0.00%,+1.51%,+5.40%,+13.08%,1.01,,,0.41,0.1395,150000,0.175,0.13,0.147
571,D38.SI,CDW Holding Ltd,Semiconductor Equipment & Materials,834,542,571,2014-08-29,03:51:00,,0.146,0,0.00%,0.012,8.16,0,0,0,0.02,0.1447,,,7.35,10.9M,69.8M,-16.00%,0.00%,+1.61%,+5.44%,+13.08%,1.01,,,0.41,0.1394,150000,0.175,0.13,0.147
138,Y35.SI,CEFC International Ltd,Personal Products,323,760,138,2014-08-26,01:43:00,,0,0,0.00%,0,,0,0,0,0,0.0333,,,,569K,112.9M,-44.83%,0.00%,-3.97%,-14.15%,+6.67%,,,,0.18,0.0373,100000,0.058,0.03,0.032
138,Y35.SI,CEFC International Ltd,Personal Products,323,133,138,2014-08-26,01:43:00,,0,0,0.00%,0,,0,0,0,0,0.0333,,,,569K,112.9M,-44.83%,0.00%,-3.97%,-14.24%,+6.67%,,,,0.18,0.0373,100000,0.058,0.03,0.032
555,C11.SI,CEI Contract Manufacturing Ltd,Printed Circuit Boards,835,526,555,2014-08-28,02:11:00,,0.098,0,0.00%,0.0036,3.6,0,0,0,0.011,0.1008,,,9.09,7.7M,34.7M,-13.04%,0.00%,-0.78%,-1.31%,+13.64%,1.02,,,0.31,0.1013,28000,0.115,0.088,0.1
555,C11.SI,CEI Contract Manufacturing Ltd,Printed Circuit Boards,835,1113,555,2014-08-28,02:11:00,,0.098,0,0.00%,0.0036,3.6,0,0,0,0.011,0.1008,,,9.09,7.7M,34.7M,-13.04%,0.00%,-0.83%,-1.30%,+13.64%,1.02,,,0.31,0.1013,28000,0.115,0.088,0.1
459,OU8.SI,Centurion Corp Ltd,Lodging,710,435,459,2014-08-29,05:04:00,,0.42,0,0.00%,0.006,0.96,0.05,0,0.05,0.082,0.6864,0.9,,7.62,71.7M,473.0M,-21.38%,0.00%,-8.94%,-9.84%,+35.87%,1.49,12.5,12.5,4.16,0.6932,1356000,0.795,0.46,0.625
459,OU8.SI,Centurion Corp Ltd,Lodging,710,1028,459,2014-08-29,05:04:00,,0.42,0,0.00%,0.006,0.96,0.05,0,0.05,0.082,0.6843,0.9,,7.62,71.7M,473.0M,-21.38%,0.00%,-8.67%,-9.78%,+35.87%,1.49,12.5,12.5,4.16,0.6927,1356000,0.795,0.46,0.625
382,D79.SI,C&G Environmental Protect,Waste Management,637,966,382,2014-08-29,03:41:00,,0.234,0,0.00%,0,,0,0,0,-0.001,0.2343,,,,39.2M,243.3M,-39.76%,0.00%,+6.69%,+0.46%,+212.50%,1.07,,,2.77,0.2489,30000,0.415,0.08,0.25
382,D79.SI,C&G Environmental Protect,Waste Management,637,361,382,2014-08-29,03:41:00,,0.234,0,0.00%,0,,0,0,0,-0.001,0.2341,,,,39.2M,243.3M,-39.76%,0.00%,+6.81%,+0.46%,+212.50%,1.07,,,2.77,0.2489,30000,0.415,0.08,0.25
510,573.SI,Challenger Tech,Specialty Retail, Other,745,1075,510,2014-08-27,04:43:00,,0.178,0,0.00%,0.0252,5.2,0,0,0,0.043,0.498,,,11.28,23.0M,167.4M,-22.40%,0.00%,-2.61%,-10.69%,+12.79%,2.72,,,0.46,0.5431,52000,0.625,0.43,0.485
510,573.SI,Challenger Tech,Specialty Retail, Other,745,484,510,2014-08-27,04:43:00,,0.178,0,0.00%,0.0252,5.2,0,0,0,0.043,0.4988,,,11.28,23.0M,167.4M,-22.40%,0.00%,-2.76%,-10.76%,+12.79%,2.72,,,0.46,0.5435,52000,0.625,0.43,0.485
1,JA9.SI,Changjiang Fertilizer,Agricultural Chemicals,112,1,1,2014-08-20,01:30:00,,0.092,0,0.00%,0,,0,0,0,-0.139,0.044,,,,-8.1M,15.5M,-38.57%,0.00%,-2.21%,+3.95%,+65.38%,0.47,,,,0.0414,10000,0.07,0.026,0.043
50,D2V.SI,Changtian Plastic & Chemi,Specialty Chemicals,113,689,50,2014-08-28,03:44:00,,0.257,0,0.00%,0,,0,0,0,-0.009,0.0394,,,,856K,27.7M,-14.29%,0.00%,+6.51%,+13.16%,+44.83%,0.16,,,1.48,0.0371,2000,0.049,0.029,0.042
50,D2V.SI,Changtian Plastic & Chemi,Specialty Chemicals,113,50,50,2014-08-28,03:44:00,,0.257,0,0.00%,0,,0,0,0,-0.009,0.0396,,,,856K,27.7M,-14.29%,0.00%,+6.15%,+13.26%,+44.83%,0.16,,,1.48,0.0371,2000,0.049,0.029,0.042
307,5NV.SI,Chasen Holdings Ltd,General Contractors,636,291,307,2014-08-29,05:04:00,,0.222,0.012,+8.33%,0,,0,0,0,0.009,0.1598,,,16,11.0M,40.3M,-69.71%,+8.33%,-2.38%,-0.10%,+30.00%,0.65,,,0.35,0.1562,2274000,0.515,0.12,0.156
307,5NV.SI,Chasen Holdings Ltd,General Contractors,636,900,307,2014-08-29,05:04:00,,0.222,0.012,+8.33%,0,,0,0,0,0.009,0.1593,,,16,11.0M,40.3M,-69.71%,+8.33%,-2.05%,-0.10%,+30.00%,0.65,,,0.35,0.1562,2274000,0.515,0.12,0.156
10,C05.SI,Chemical Industries (F.E),Chemicals - Major Diversified,110,654,10,2014-08-27,04:41:00,,1.193,0,0.00%,0.015,2.86,0,0,0,0.136,0.5318,,,3.86,15.2M,39.9M,-13.22%,0.00%,-1.27%,+7.48%,+34.62%,0.44,,,0.4,0.4884,3000,0.605,0.39,0.525
10,C05.SI,Chemical Industries (F.E),Chemicals - Major Diversified,110,10,10,2014-08-27,04:41:00,,1.193,0,0.00%,0.015,2.86,0,0,0,0.136,0.5326,,,3.86,15.2M,39.9M,-13.22%,0.00%,-1.42%,+7.54%,+34.62%,0.44,,,0.4,0.4882,3000,0.605,0.39,0.525
353,C50.SI,Cheung Woh Technologies Ltd,Metal Fabrication,626,940,353,2014-08-28,04:57:00,,0.304,0,0.00%,0.002,1.14,0,0,0,0.01,0.1661,,,17.5,6.8M,52.9M,-1.69%,0.00%,+5.39%,+15.97%,+34.62%,0.58,,,0.82,0.1509,190000,0.178,0.13,0.175
353,C50.SI,Cheung Woh Technologies Ltd,Metal Fabrication,626,333,353,2014-08-28,04:57:00,,0.304,0,0.00%,0.002,1.14,0,0,0,0.01,0.1653,,,17.5,6.8M,52.9M,-1.69%,0.00%,+5.85%,+16.10%,+34.62%,0.58,,,0.82,0.1507,190000,0.178,0.13,0.175
71,T42.SI,China Auto Electronics Gr,Auto Parts,333,706,71,2014-08-29,05:04:00,,0.158,0.005,+7.69%,0,,0,0,0,0.03,0.0623,,,2.17,36.7M,47.7M,-30.00%,+7.69%,+12.36%,-9.67%,+100.00%,0.41,,,0.13,0.0775,302000,0.1,0.035,0.07
71,T42.SI,China Auto Electronics Gr,Auto Parts,333,70,71,2014-08-29,05:04:00,,0.158,0.005,+7.69%,0,,0,0,0,0.03,0.0621,,,2.17,36.7M,47.7M,-30.00%,+7.69%,+12.76%,-9.73%,+100.00%,0.41,,,0.13,0.0775,302000,0.1,0.035,0.07
48,G92.SI,China Aviation Oil (Singa,Oil & Gas Refining & Marketing,122,48,48,2014-08-29,04:58:00,,0.633,0,0.00%,0.02,2.45,0.11,0,0.12,0.085,0.8236,1,,9.59,22.6M,701.0M,-9.44%,0.00%,-1.05%,-4.25%,+9.89%,1.29,7.41,6.79,0.04,0.8512,32000,0.9,0.7417,0.815
48,G92.SI,China Aviation Oil (Singa,Oil & Gas Refining & Marketing,122,688,48,2014-08-29,04:58:00,,0.633,0,0.00%,0.02,2.45,0.11,0,0.12,0.085,0.823,1,,9.59,22.6M,701.0M,-9.44%,0.00%,-0.97%,-4.22%,+9.89%,1.29,7.41,6.79,0.04,0.8509,32000,0.9,0.7417,0.815
280,AD7.SI,China Bearing (Singapore) Ltd,Diversified Machinery,622,879,280,2014-08-27,11:18:00,,0.068,0,0.00%,0,,0,0,0,-0.033,0.0433,,,,-419K,11.9M,-35.82%,0.00%,-0.75%,+10.61%,+65.38%,0.63,,,0.57,0.0389,350000,0.067,0.026,0.043
280,AD7.SI,China Bearing (Singapore) Ltd,Diversified Machinery,622,266,280,2014-08-27,11:18:00,,0.068,0,0.00%,0,,0,0,0,-0.033,0.0436,,,,-419K,11.9M,-35.82%,0.00%,-1.36%,+10.69%,+65.38%,0.63,,,0.57,0.0388,350000,0.067,0.026,0.043
435,T16.SI,China Dairy Group Ltd,Food Wholesale,757,412,435,2014-08-21,12:47:00,,0.126,0,0.00%,0,,0,0,0,0.005,0.1466,,,20.4,8.4M,44.8M,-45.16%,0.00%,-30.42%,-31.13%,+12.09%,0.81,,,0.14,0.1481,25000,0.186,0.091,0.102
11,A0G.SI,China Energy Ltd,Chemicals - Major Diversified,110,11,11,2014-08-29,03:32:00,,0.009,-0.001,-1.92%,0,,0,0,0,-0.042,0.0519,,,,-14.3M,63.9M,-32.00%,-1.92%,-1.72%,-1.20%,+13.33%,5.78,,,0.22,0.0516,192000,0.075,0.045,0.051
11,A0G.SI,China Energy Ltd,Chemicals - Major Diversified,110,655,11,2014-08-29,03:32:00,,0.009,-0.001,-1.92%,0,,0,0,0,-0.042,0.0519,,,,-14.3M,63.9M,-32.00%,-1.92%,-1.72%,-1.19%,+13.33%,5.78,,,0.22,0.0516,192000,0.075,0.045,0.051
361,5OU.SI,China Environment Ltd,Pollution & Treatment Controls,623,946,361,2014-08-29,05:04:00,,0.186,0,0.00%,0,,0,0,0,0.022,0.2578,0.28,,10.91,18.7M,176.5M,-64.71%,0.00%,-6.92%,-34.92%,+2.13%,1.29,,,1.52,0.3688,1874000,0.68,0.235,0.24
361,5OU.SI,China Environment Ltd,Pollution & Treatment Controls,623,625,361,2014-08-29,05:04:00,,0.186,0,0.00%,0,,0,0,0,0.022,0.2586,0.28,,10.91,18.7M,176.5M,-64.71%,0.00%,-7.21%,-35.08%,0.00%,1.29,,,1.52,0.3697,1874000,0.68,0.24,0.24
